Season,Y/M/D,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total,Match_ID,Won,Attack_Efficiency,SERVE_Efficiency,RECEPTION_Efficiency,BLOCK_Efficiency,DIG_Efficiency,Serve_Efficiency,Reception_Efficiency
2021,2021-06-04,Australia,Russia,0,3,19,24,21,0,0,25,26,25,0,0,35,29,4,2,-,29,15,40,84,4,14,6,24,2,8,55,65,26,4,27,57,20,9,30,13,1,67,81,2021-06-04_Australia_Russia,0,0.35,-0.10909090909090909,0.8148148148148148,-1.6666666666666667,0.36666666666666664,-0.10909090909090909,0.8148148148148148
2021,2021-06-04,Russia,Australia,3,0,25,26,25,0,0,19,24,21,0,0,57,46,7,4,-,46,12,32,90,7,12,9,28,4,18,53,75,34,2,21,57,17,10,27,18,0,69,87,2021-06-04_Australia_Russia,1,1.0625,-0.2641509433962264,1.5238095238095237,-0.5555555555555556,0.25925925925925924,-0.2641509433962264,1.5238095238095237
2021,2021-06-04,Brazil,Japan,3,0,25,25,25,0,0,20,16,20,0,0,58,48,3,7,-,48,12,23,83,3,13,20,36,7,9,57,73,13,2,32,47,40,8,52,31,0,50,81,2021-06-04_Brazil_Japan,1,1.565217391304348,-0.03508771929824561,0.34375,-0.5,0.6153846153846154,-0.03508771929824561,0.34375
2021,2021-06-04,Japan,Brazil,0,3,20,16,20,0,0,25,25,25,0,0,39,31,6,2,-,31,9,34,74,6,11,12,29,2,11,45,58,14,7,43,64,22,12,38,24,0,48,72,2021-06-04_Brazil_Japan,0,0.6470588235294118,-0.2,0.16279069767441862,-0.4166666666666667,0.2631578947368421,-0.2,0.16279069767441862
2021,2021-06-04,Bulgaria,Canada,0,3,26,23,16,0,0,28,25,25,0,0,47,39,4,4,-,39,15,29,83,4,13,8,25,4,15,47,66,19,7,40,66,28,14,44,15,0,68,83,2021-06-04_Bulgaria_Canada,0,0.8275862068965517,-0.23404255319148937,0.3,-1.125,0.3181818181818182,-0.23404255319148937,0.3
2021,2021-06-04,Canada,Bulgaria,3,0,28,25,25,0,0,26,23,16,0,0,58,41,10,7,-,41,10,26,77,10,19,6,35,7,11,59,77,13,4,34,51,25,10,41,17,0,57,74,2021-06-04_Bulgaria_Canada,1,1.1923076923076923,-0.06779661016949153,0.2647058823529412,-1.5,0.36585365853658536,-0.06779661016949153,0.2647058823529412
2021,2021-06-04,France,Serbia,2,3,25,26,22,23,9,22,24,25,25,15,72,58,5,9,-,58,20,39,117,5,28,9,42,9,21,76,106,35,3,50,88,32,20,61,19,1,98,118,2021-06-04_France_Serbia,0,0.9743589743589743,-0.15789473684210525,0.64,-2.5555555555555554,0.19672131147540983,-0.15789473684210525,0.64
2021,2021-06-04,Serbia,France,3,2,22,24,25,25,15,25,26,22,23,9,76,62,11,3,-,62,14,29,105,11,31,25,67,3,22,85,110,37,9,39,85,33,9,43,25,1,80,106,2021-06-04_France_Serbia,1,1.6551724137931034,-0.2235294117647059,0.717948717948718,-0.8,0.5581395348837209,-0.2235294117647059,0.717948717948718
2021,2021-06-04,Germany,Netherlands,2,3,18,25,20,25,13,25,23,25,23,15,66,55,6,5,-,55,14,40,109,6,22,17,45,5,19,78,102,38,9,41,88,34,16,57,11,2,97,110,2021-06-04_Germany_Netherlands,0,1.025,-0.1794871794871795,0.7073170731707317,-0.9411764705882353,0.3157894736842105,-0.1794871794871795,0.7073170731707317
2021,2021-06-04,Netherlands,Germany,3,2,25,23,25,23,15,18,25,20,25,13,82,66,7,9,-,66,16,42,124,7,27,18,52,9,22,79,110,35,5,43,83,50,11,62,28,1,97,126,2021-06-04_Germany_Netherlands,1,1.1904761904761905,-0.16455696202531644,0.6976744186046512,-1.1111111111111112,0.6290322580645161,-0.16455696202531644,0.6976744186046512
2021,2021-06-04,Iran,Italy,3,1,26,29,21,25,0,24,27,25,22,0,67,50,10,7,-,50,11,65,126,10,24,8,42,7,13,80,100,24,8,47,79,34,25,60,20,1,105,126,2021-06-04_Iran_Italy,1,0.6,-0.075,0.3404255319148936,-1.75,0.15,-0.075,0.3404255319148936
2021,2021-06-04,Italy,Iran,1,3,24,27,25,22,0,26,29,21,25,0,75,64,3,8,-,64,19,54,137,3,18,7,28,8,20,71,99,38,7,42,87,44,24,71,27,3,102,132,2021-06-04_Iran_Italy,0,0.8333333333333334,-0.16901408450704225,0.7380952380952381,-2.142857142857143,0.28169014084507044,-0.16901408450704225,0.7380952380952381
2021,2021-06-04,Poland,United States,3,0,25,28,25,0,0,17,26,17,0,0,52,40,10,2,-,40,12,22,74,10,9,13,32,2,12,63,77,15,2,26,43,36,8,51,31,1,43,75,2021-06-04_Poland_United States,1,1.2727272727272727,-0.15873015873015872,0.5,0.07692307692307693,0.5490196078431373,-0.15873015873015872,0.5
2021,2021-06-04,United States,Poland,0,3,17,26,17,0,0,25,28,25,0,0,42,32,8,2,-,32,16,40,88,8,4,8,20,2,18,41,61,25,2,38,65,28,22,53,33,1,51,85,2021-06-04_Poland_United States,0,0.4,-0.3902439024390244,0.6052631578947368,0.5,0.11320754716981132,-0.3902439024390244,0.6052631578947368
2021,2021-06-05,Argentina,Netherlands,3,0,25,25,25,0,0,19,20,23,0,0,55,43,10,2,-,43,9,29,81,10,12,7,29,2,9,63,74,17,6,29,52,21,15,37,25,0,56,81,2021-06-05_Argentina_Netherlands,1,1.1724137931034482,-0.1111111111111111,0.3793103448275862,-0.2857142857142857,0.16216216216216217,-0.1111111111111111,0.3793103448275862
2021,2021-06-05,Netherlands,Argentina,0,3,19,20,23,0,0,25,25,25,0,0,48,35,7,6,-,35,17,43,95,7,9,6,22,6,11,46,63,29,2,34,65,17,16,34,15,0,78,93,2021-06-05_Argentina_Netherlands,0,0.4186046511627907,-0.10869565217391304,0.7941176470588235,-0.3333333333333333,0.029411764705882353,-0.10869565217391304,0.7941176470588235
2021,2021-06-05,Australia,United States,0,3,23,20,17,0,0,25,25,25,0,0,39,36,2,1,-,36,18,31,85,2,14,10,26,1,9,52,62,13,6,40,59,28,11,47,14,1,69,84,2021-06-05_Australia_United States,0,0.5806451612903226,-0.15384615384615385,0.175,-1.2,0.3617021276595745,-0.15384615384615385,0.175
2021,2021-06-05,United States,Australia,3,0,25,25,25,0,0,23,20,17,0,0,53,38,9,6,-,38,8,28,74,9,12,15,36,6,14,53,73,17,1,35,53,29,10,45,23,0,53,76,2021-06-05_Australia_United States,1,1.0714285714285714,-0.1509433962264151,0.45714285714285713,-0.2,0.4222222222222222,-0.1509433962264151,0.45714285714285713
2021,2021-06-05,Brazil,Serbia,3,1,23,25,25,25,0,25,23,15,22,0,75,58,14,3,-,58,11,28,97,14,26,14,54,3,19,75,97,29,4,41,74,30,8,44,39,1,55,95,2021-06-05_Brazil_Serbia,1,1.6785714285714286,-0.21333333333333335,0.6097560975609756,-0.8571428571428571,0.5,-0.21333333333333335,0.6097560975609756
2021,2021-06-05,Serbia,Brazil,1,3,25,23,15,22,0,23,25,25,25,0,59,49,6,4,-,49,25,34,108,6,21,12,39,4,12,70,86,28,3,47,78,35,16,56,38,0,71,109,2021-06-05_Brazil_Serbia,0,0.7058823529411765,-0.11428571428571428,0.5319148936170213,-1.25,0.3392857142857143,-0.11428571428571428,0.5319148936170213
2021,2021-06-05,Bulgaria,Iran,0,3,20,31,22,0,0,25,33,25,0,0,49,40,5,4,-,40,18,40,98,5,23,15,43,4,19,51,74,8,5,55,68,35,6,43,26,0,67,93,2021-06-05_Bulgaria_Iran,0,0.55,-0.29411764705882354,0.05454545454545454,-1.2,0.6744186046511628,-0.29411764705882354,0.05454545454545454
2021,2021-06-05,Iran,Bulgaria,3,0,25,33,25,0,0,20,31,22,0,0,55,41,9,5,-,41,11,26,78,9,21,22,52,5,14,63,82,10,4,41,55,29,8,44,15,0,62,77,2021-06-05_Bulgaria_Iran,1,1.1538461538461537,-0.14285714285714285,0.14634146341463414,-0.5454545454545454,0.4772727272727273,-0.14285714285714285,0.14634146341463414
2021,2021-06-05,Canada,Italy,2,3,19,21,25,28,11,25,25,21,26,15,77,61,8,8,-,61,34,51,146,8,28,15,51,8,19,78,105,35,5,55,95,55,14,73,27,0,114,141,2021-06-05_Canada_Italy,0,0.5294117647058824,-0.14102564102564102,0.5454545454545454,-1.3333333333333333,0.5616438356164384,-0.14102564102564102,0.5454545454545454
2021,2021-06-05,Italy,Canada,3,2,25,25,21,26,15,19,21,25,28,11,73,50,18,5,-,50,15,44,109,18,21,24,63,5,16,90,111,23,8,55,86,36,21,66,11,1,98,110,2021-06-05_Canada_Italy,1,0.7954545454545454,-0.12222222222222222,0.2727272727272727,-0.125,0.22727272727272727,-0.12222222222222222,0.2727272727272727
2021,2021-06-05,France,Japan,3,2,21,25,24,25,15,25,22,26,21,11,80,65,9,6,-,65,16,41,122,9,23,3,35,6,19,84,109,32,5,50,87,24,18,44,25,0,90,115,2021-06-05_France_Japan,1,1.1951219512195121,-0.15476190476190477,0.54,-4.666666666666667,0.13636363636363635,-0.15476190476190477,0.54
2021,2021-06-05,Japan,France,2,3,25,22,26,21,11,21,25,24,25,15,75,63,7,5,-,63,18,41,122,7,20,10,37,5,19,82,106,43,6,41,90,20,23,46,29,1,95,125,2021-06-05_France_Japan,0,1.0975609756097562,-0.17073170731707318,0.9024390243902439,-1.3,-0.06521739130434782,-0.17073170731707318,0.9024390243902439
2021,2021-06-05,Germany,Slovenia,3,1,19,25,25,25,0,25,20,21,20,0,63,48,8,7,-,48,10,54,112,8,19,19,46,7,22,64,93,19,5,43,67,55,18,79,25,2,88,115,2021-06-05_Germany_Slovenia,1,0.7037037037037037,-0.234375,0.32558139534883723,-0.5789473684210527,0.46835443037974683,-0.234375,0.32558139534883723
2021,2021-06-05,Slovenia,Germany,1,3,25,20,21,20,0,19,25,25,25,0,57,47,5,5,-,47,16,49,112,5,19,27,51,5,20,62,87,25,7,39,71,55,14,72,39,1,74,114,2021-06-05_Germany_Slovenia,0,0.6326530612244898,-0.24193548387096775,0.46153846153846156,-0.5185185185185185,0.5694444444444444,-0.24193548387096775,0.46153846153846156
2021,2021-06-05,Poland,Russia,3,1,21,25,25,25,0,25,19,19,14,0,66,42,12,12,-,42,9,32,83,12,23,17,52,12,17,66,95,12,6,40,58,34,8,47,28,0,54,82,2021-06-05_Poland_Russia,1,1.03125,-0.07575757575757576,0.15,-0.6470588235294118,0.5531914893617021,-0.07575757575757576,0.15
2021,2021-06-05,Russia,Poland,1,3,25,19,19,14,0,21,25,25,25,0,55,45,4,6,-,45,19,30,94,4,19,18,41,6,20,52,78,18,12,48,78,34,8,47,24,2,68,94,2021-06-05_Poland_Russia,0,0.8666666666666667,-0.2692307692307692,0.125,-0.8333333333333334,0.5531914893617021,-0.2692307692307692,0.125
2021,2021-06-09,Argentina,Italy,0,3,28,21,20,0,0,30,25,25,0,0,48,38,9,1,-,38,22,45,105,9,8,10,27,1,14,55,70,18,6,40,64,21,15,37,23,0,78,101,2021-06-09_Argentina_Italy,0,0.35555555555555557,-0.23636363636363636,0.3,0.1,0.16216216216216217,-0.23636363636363636,0.3
2021,2021-06-09,Italy,Argentina,3,0,30,25,25,0,0,28,21,20,0,0,60,38,16,6,-,38,11,42,91,16,13,8,37,6,15,58,79,23,1,32,56,24,16,45,14,0,75,89,2021-06-09_Argentina_Italy,1,0.6428571428571429,-0.15517241379310345,0.6875,0.375,0.17777777777777778,-0.15517241379310345,0.6875
2021,2021-06-09,Australia,Japan,1,3,18,25,26,24,0,25,21,28,26,0,68,59,8,1,-,59,15,52,126,8,18,24,50,1,15,78,94,22,5,59,86,45,24,75,26,1,97,124,2021-06-09_Australia_Japan,0,0.8461538461538461,-0.1794871794871795,0.288135593220339,-0.4166666666666667,0.28,-0.1794871794871795,0.288135593220339
2021,2021-06-09,Japan,Australia,3,1,25,21,28,26,0,18,25,26,24,0,77,64,8,5,-,64,19,43,126,8,22,22,52,5,13,81,99,38,1,40,79,53,15,75,43,0,82,125,2021-06-09_Australia_Japan,1,1.0465116279069768,-0.09876543209876543,0.925,-0.6363636363636364,0.5066666666666667,-0.09876543209876543,0.925
2021,2021-06-09,Brazil,Netherlands,3,0,25,25,27,0,0,19,22,25,0,0,56,44,9,3,-,44,14,24,82,9,15,16,40,3,5,68,76,19,4,30,53,31,3,37,21,1,60,82,2021-06-09_Brazil_Netherlands,1,1.25,-0.029411764705882353,0.5,-0.375,0.7567567567567568,-0.029411764705882353,0.5
2021,2021-06-09,Netherlands,Brazil,0,3,19,22,25,0,0,25,25,27,0,0,52,41,7,4,-,41,14,31,86,7,17,10,34,4,14,49,67,25,3,43,71,26,11,40,19,0,65,84,2021-06-09_Brazil_Netherlands,0,0.8709677419354839,-0.20408163265306123,0.5116279069767442,-1.0,0.375,-0.20408163265306123,0.5116279069767442
2021,2021-06-09,Bulgaria,Poland,0,3,19,15,12,0,0,25,25,25,0,0,30,27,2,1,-,27,14,24,65,2,8,1,11,1,13,33,47,23,8,28,59,8,12,21,11,0,55,66,2021-06-09_Bulgaria_Poland,0,0.5416666666666666,-0.36363636363636365,0.5357142857142857,-6.0,-0.19047619047619047,-0.36363636363636365,0.5357142857142857
2021,2021-06-09,Poland,Bulgaria,3,0,25,25,25,0,0,19,15,12,0,0,55,39,8,8,-,39,3,24,66,8,12,5,25,8,15,51,74,14,1,19,34,21,8,29,18,0,49,67,2021-06-09_Bulgaria_Poland,1,1.5,-0.13725490196078433,0.6842105263157895,-0.8,0.4482758620689655,-0.13725490196078433,0.6842105263157895
2021,2021-06-09,Canada,Slovenia,0,3,22,19,22,0,0,25,25,25,0,0,41,34,5,2,-,34,7,26,67,5,14,9,28,2,14,48,64,14,5,40,59,15,14,33,9,3,61,73,2021-06-09_Canada_Slovenia,0,1.0384615384615385,-0.25,0.225,-1.0,0.030303030303030304,-0.25,0.225
2021,2021-06-09,Slovenia,Canada,3,0,25,25,25,0,0,22,19,22,0,0,52,44,3,5,-,44,10,18,72,3,9,10,22,5,15,54,74,19,2,29,50,26,11,39,14,0,59,73,2021-06-09_Canada_Slovenia,1,1.8888888888888888,-0.18518518518518517,0.5862068965517241,-0.6,0.38461538461538464,-0.18518518518518517,0.5862068965517241
2021,2021-06-09,France,Russia,3,1,22,25,30,25,0,25,18,28,19,0,72,56,9,7,-,56,14,37,107,9,19,26,54,7,18,76,101,19,3,46,68,44,12,63,33,0,71,104,2021-06-09_France_Russia,1,1.135135135135135,-0.14473684210526316,0.34782608695652173,-0.38461538461538464,0.5079365079365079,-0.14473684210526316,0.34782608695652173
2021,2021-06-09,Russia,France,1,3,25,18,28,19,0,22,25,30,25,0,62,54,5,3,-,54,15,41,110,5,32,22,59,3,23,65,91,20,7,56,83,32,7,43,33,0,71,104,2021-06-09_France_Russia,0,0.9512195121951219,-0.3076923076923077,0.23214285714285715,-1.2272727272727273,0.5813953488372093,-0.3076923076923077,0.23214285714285715
2021,2021-06-09,Germany,Serbia,1,3,25,22,18,15,0,19,25,25,25,0,52,41,5,6,-,41,19,33,93,5,16,21,42,6,21,54,81,17,7,46,70,35,11,56,33,2,63,98,2021-06-09_Germany_Serbia,0,0.6666666666666666,-0.2777777777777778,0.21739130434782608,-0.5238095238095238,0.42857142857142855,-0.2777777777777778,0.21739130434782608
2021,2021-06-09,Serbia,Germany,3,1,19,25,25,25,0,25,22,18,15,0,61,45,9,7,-,45,9,37,91,9,16,23,48,7,23,63,93,12,6,42,60,36,11,55,30,1,57,88,2021-06-09_Germany_Serbia,1,0.972972972972973,-0.25396825396825395,0.14285714285714285,-0.30434782608695654,0.45454545454545453,-0.25396825396825395,0.14285714285714285
2021,2021-06-09,Iran,United States,3,0,25,25,25,0,0,19,23,23,0,0,56,44,7,5,-,44,13,34,91,7,10,16,33,5,10,58,73,20,1,36,57,36,8,53,12,3,77,92,2021-06-09_Iran_United States,1,0.9117647058823529,-0.08620689655172414,0.5277777777777778,-0.1875,0.5283018867924528,-0.08620689655172414,0.5277777777777778
2021,2021-06-09,United States,Iran,0,3,19,23,23,0,0,25,25,25,0,0,44,37,6,1,-,37,15,36,88,6,17,14,37,1,10,56,67,22,5,36,63,34,8,48,20,1,72,93,2021-06-09_Iran_United States,0,0.6111111111111112,-0.16071428571428573,0.4722222222222222,-0.7857142857142857,0.5416666666666666,-0.16071428571428573,0.4722222222222222
2021,2021-06-10,Argentina,Australia,3,0,25,25,25,0,0,18,19,20,0,0,60,49,6,5,-,49,9,25,83,6,16,3,25,5,12,56,73,24,1,24,49,25,9,35,34,0,48,82,2021-06-10_Argentina_Australia,1,1.6,-0.125,0.9583333333333334,-3.3333333333333335,0.45714285714285713,-0.125,0.9583333333333334
2021,2021-06-10,Australia,Argentina,0,3,18,19,20,0,0,25,25,25,0,0,40,32,7,1,-,32,11,35,78,7,7,1,15,1,10,48,59,24,5,32,61,12,19,32,11,1,60,72,2021-06-10_Argentina_Australia,0,0.6,-0.1875,0.59375,0.0,-0.21875,-0.1875,0.59375
2021,2021-06-10,Brazil,Bulgaria,3,0,25,25,25,0,0,16,22,12,0,0,52,38,4,10,-,38,6,13,57,4,13,6,23,10,11,53,74,12,1,26,39,18,10,29,20,0,35,55,2021-06-10_Brazil_Bulgaria,1,2.4615384615384617,-0.018867924528301886,0.4230769230769231,-1.5,0.27586206896551724,-0.018867924528301886,0.4230769230769231
2021,2021-06-10,Bulgaria,Brazil,0,3,16,22,12,0,0,25,25,25,0,0,36,31,4,1,-,31,15,20,66,4,10,5,19,1,12,38,51,12,10,41,63,17,9,27,14,0,53,67,2021-06-10_Brazil_Bulgaria,0,0.8,-0.2894736842105263,0.04878048780487805,-1.2,0.2962962962962963,-0.2894736842105263,0.04878048780487805
2021,2021-06-10,Canada,Russia,1,3,18,18,25,23,0,25,25,23,25,0,56,44,5,7,-,44,21,40,105,5,8,6,19,7,17,61,85,25,6,47,78,30,22,53,19,1,82,102,2021-06-10_Canada_Russia,0,0.575,-0.16393442622950818,0.40425531914893614,-0.5,0.1509433962264151,-0.16393442622950818,0.40425531914893614
2021,2021-06-10,Russia,Canada,3,1,25,25,23,25,0,18,18,25,23,0,72,51,15,6,-,51,9,37,97,15,12,7,34,6,19,72,97,22,7,39,68,24,13,37,14,3,82,99,2021-06-10_Canada_Russia,1,1.135135135135135,-0.18055555555555555,0.38461538461538464,0.42857142857142855,0.2972972972972973,-0.18055555555555555,0.38461538461538464
2021,2021-06-10,France,Slovenia,2,3,25,25,23,19,9,17,19,25,25,15,57,48,3,6,-,48,19,36,103,3,18,23,44,6,22,73,101,32,5,32,69,35,23,67,47,0,53,100,2021-06-10_France_Slovenia,0,0.8055555555555556,-0.2191780821917808,0.84375,-0.6521739130434783,0.1791044776119403,-0.2191780821917808,0.84375
2021,2021-06-10,Slovenia,France,3,2,17,19,25,25,15,25,25,23,19,9,71,55,11,5,-,55,9,41,105,11,25,17,53,5,32,64,101,19,6,54,79,38,14,60,54,4,48,106,2021-06-10_France_Slovenia,1,1.1219512195121952,-0.421875,0.24074074074074073,-0.8235294117647058,0.4,-0.421875,0.24074074074074073
2021,2021-06-10,Germany,United States,0,3,12,18,27,0,0,25,25,29,0,0,31,24,3,4,-,24,17,32,73,3,14,13,30,4,19,36,59,11,6,39,56,27,8,37,22,1,51,74,2021-06-10_Germany_United States,0,0.21875,-0.4166666666666667,0.1282051282051282,-0.8461538461538461,0.5135135135135135,-0.4166666666666667,0.1282051282051282
2021,2021-06-10,United States,Germany,3,0,15,25,29,0,0,12,18,27,0,0,53,36,11,6,-,36,6,29,71,11,11,19,41,6,21,50,77,11,4,25,40,33,4,40,22,0,47,69,2021-06-10_Germany_United States,1,1.0344827586206897,-0.3,0.28,0.0,0.725,-0.3,0.28
2021,2021-06-10,Iran,Serbia,2,3,25,15,28,22,8,21,25,26,25,15,66,51,8,7,-,51,18,37,106,8,19,15,42,7,16,75,98,31,9,51,91,26,15,50,28,2,76,106,2021-06-10_Iran_Serbia,0,0.8918918918918919,-0.12,0.43137254901960786,-0.7333333333333333,0.22,-0.12,0.43137254901960786
2021,2021-06-10,Serbia,Iran,3,2,21,25,26,25,15,25,15,28,22,8,86,65,12,9,-,65,16,35,116,12,16,15,43,9,21,82,112,29,7,46,82,42,25,71,37,0,79,116,2021-06-10_Iran_Serbia,1,1.4,-0.14634146341463414,0.4782608695652174,-0.26666666666666666,0.23943661971830985,-0.14634146341463414,0.4782608695652174
2021,2021-06-10,Italy,Japan,2,3,25,22,25,15,9,21,25,22,25,15,74,59,12,3,-,59,14,62,135,12,32,28,72,3,14,79,96,16,6,72,94,49,13,82,32,1,101,134,2021-06-10_Italy_Japan,0,0.7258064516129032,-0.13924050632911392,0.1388888888888889,-0.7142857142857143,0.43902439024390244,-0.13924050632911392,0.1388888888888889
2021,2021-06-10,Japan,Italy,3,2,21,25,22,25,15,25,22,25,15,9,82,70,6,6,-,70,17,60,147,6,24,35,65,6,14,88,108,31,3,48,82,65,18,95,46,1,98,145,2021-06-10_Italy_Japan,1,0.8833333333333333,-0.09090909090909091,0.5833333333333334,-0.5142857142857142,0.49473684210526314,-0.09090909090909091,0.5833333333333334
2021,2021-06-10,Netherlands,Poland,0,3,14,17,16,0,0,25,25,25,0,0,27,22,3,2,-,22,15,38,75,3,11,4,18,2,16,31,49,11,8,40,59,30,10,43,9,1,65,75,2021-06-10_Netherlands_Poland,0,0.18421052631578946,-0.45161290322580644,0.075,-2.0,0.46511627906976744,-0.45161290322580644,0.075
2021,2021-06-10,Poland,Netherlands,3,0,25,25,25,0,0,14,17,16,0,0,52,35,9,8,-,35,8,19,62,9,8,17,34,8,14,51,73,12,2,19,33,31,7,41,15,0,45,60,2021-06-10_Netherlands_Poland,1,1.4210526315789473,-0.11764705882352941,0.5263157894736842,0.058823529411764705,0.5853658536585366,-0.11764705882352941,0.5263157894736842
2021,2021-06-11,Argentina,Japan,3,1,30,25,25,25,0,32,16,18,21,0,76,61,9,6,-,61,16,50,127,9,21,27,57,6,14,84,104,29,1,43,73,54,19,80,48,0,75,123,2021-06-11_Argentina_Japan,1,0.9,-0.09523809523809523,0.6511627906976745,-0.4444444444444444,0.4375,-0.09523809523809523,0.6511627906976745
2021,2021-06-11,Japan,Argentina,1,3,32,16,18,21,0,30,25,25,25,0,61,54,6,1,-,54,21,61,136,6,21,11,38,1,15,72,88,25,6,59,90,54,20,82,37,1,99,137,2021-06-11_Argentina_Japan,0,0.5409836065573771,-0.19444444444444445,0.3220338983050847,-1.3636363636363635,0.4146341463414634,-0.19444444444444445,0.3220338983050847
2021,2021-06-11,Australia,Italy,0,3,20,22,14,0,0,25,25,25,0,0,38,33,4,1,-,33,15,31,79,4,13,14,31,1,10,46,57,15,3,41,59,27,13,45,16,2,67,85,2021-06-11_Australia_Italy,0,0.5806451612903226,-0.1956521739130435,0.2926829268292683,-0.6428571428571429,0.3111111111111111,-0.1956521739130435,0.2926829268292683
2021,2021-06-11,Italy,Australia,3,0,25,25,25,0,0,20,22,14,0,0,52,44,5,3,-,44,7,25,76,5,9,11,25,3,15,56,74,14,1,32,47,32,13,47,25,0,52,77,2021-06-11_Australia_Italy,1,1.48,-0.21428571428571427,0.40625,-0.36363636363636365,0.40425531914893614,-0.21428571428571427,0.40625
2021,2021-06-11,Brazil,Poland,3,0,25,28,25,0,0,17,26,19,0,0,59,52,5,2,-,52,11,30,93,5,10,11,26,2,12,63,77,12,2,35,49,22,13,35,11,0,79,90,2021-06-11_Brazil_Poland,1,1.3666666666666667,-0.15873015873015872,0.2857142857142857,-0.45454545454545453,0.2571428571428571,-0.15873015873015872,0.2857142857142857
2021,2021-06-11,Poland,Brazil,0,3,17,26,19,0,0,25,28,25,0,0,46,37,7,2,-,37,8,41,86,7,14,2,23,2,14,47,63,29,2,34,65,17,18,36,14,0,72,86,2021-06-11_Brazil_Poland,0,0.7073170731707317,-0.2553191489361702,0.7941176470588235,-3.5,-0.027777777777777776,-0.2553191489361702,0.7941176470588235
2021,2021-06-11,Bulgaria,Netherlands,3,2,25,18,17,25,15,18,25,25,22,13,69,53,9,7,-,53,10,39,102,9,25,20,54,7,15,77,99,18,10,52,80,32,18,54,29,2,69,100,2021-06-11_Bulgaria_Netherlands,1,1.1025641025641026,-0.1038961038961039,0.15384615384615385,-0.8,0.25925925925925924,-0.1038961038961039,0.15384615384615385
2021,2021-06-11,Netherlands,Bulgaria,2,3,18,25,25,22,13,25,18,17,25,15,81,66,5,10,-,66,16,29,111,5,20,17,42,10,24,70,104,19,7,58,84,35,18,57,29,0,79,108,2021-06-11_Bulgaria_Netherlands,0,1.7241379310344827,-0.2,0.20689655172413793,-0.8823529411764706,0.2982456140350877,-0.2,0.20689655172413793
2021,2021-06-11,Canada,France,1,3,25,21,22,17,0,20,25,25,25,0,62,52,9,1,-,52,25,43,120,9,23,20,52,1,17,68,86,30,4,50,84,47,11,62,27,2,93,122,2021-06-11_Canada_France,0,0.627906976744186,-0.23529411764705882,0.52,-0.7,0.5806451612903226,-0.23529411764705882,0.52
2021,2021-06-11,France,Canada,3,1,20,25,25,25,0,25,21,22,17,0,64,46,14,4,-,46,18,42,106,14,13,17,44,4,10,80,94,27,1,41,69,39,20,64,19,2,89,110,2021-06-11_Canada_France,1,0.6666666666666666,-0.075,0.6341463414634146,0.058823529411764705,0.296875,-0.075,0.6341463414634146
2021,2021-06-11,Germany,Iran,3,2,23,25,25,19,15,25,20,19,25,13,66,47,13,6,-,47,10,34,91,13,19,11,43,6,25,75,106,22,5,45,72,31,20,54,20,0,68,88,2021-06-11_Germany_Iran,1,1.088235294117647,-0.25333333333333335,0.37777777777777777,-0.5454545454545454,0.2037037037037037,-0.25333333333333335,0.37777777777777777
2021,2021-06-11,Iran,Germany,2,3,25,20,19,25,13,23,25,25,19,15,72,60,7,5,-,60,21,25,106,7,15,15,37,5,31,67,103,30,6,45,81,40,14,55,35,2,67,104,2021-06-11_Germany_Iran,0,1.56,-0.3880597014925373,0.5333333333333333,-0.5333333333333333,0.4727272727272727,-0.3880597014925373,0.5333333333333333
2021,2021-06-11,Russia,Slovenia,2,3,25,23,25,20,8,19,25,22,25,15,68,47,14,7,-,47,17,46,110,14,30,20,64,7,16,79,102,18,6,56,80,38,9,54,25,3,82,110,2021-06-11_Russia_Slovenia,0,0.6521739130434783,-0.11392405063291139,0.21428571428571427,-0.8,0.5370370370370371,-0.11392405063291139,0.21428571428571427
2021,2021-06-11,Slovenia,Russia,3,2,19,25,22,25,15,25,23,25,20,8,79,64,9,6,-,64,19,39,122,9,21,32,62,6,25,74,105,17,7,62,86,49,12,64,27,1,95,123,2021-06-11_Russia_Slovenia,1,1.1538461538461537,-0.25675675675675674,0.16129032258064516,-0.375,0.578125,-0.25675675675675674,0.16129032258064516
2021,2021-06-11,Serbia,United States,3,1,25,25,19,27,0,23,17,25,25,0,71,55,11,5,-,55,12,26,93,11,17,7,35,5,13,77,95,19,7,44,70,20,27,49,19,0,69,88,2021-06-11_Serbia_United States,1,1.6538461538461537,-0.1038961038961039,0.2727272727272727,-0.8571428571428571,-0.14285714285714285,-0.1038961038961039,0.2727272727272727
